,Unnamed: 0,street,suburb,government_area,market,country,country_code,_id,longitude,latitude
3225,3225,"Keaau, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,26527885,-154.93593,19.59112
3226,3226,"Sanguedo, Aveiro, Portugal",,Sanguedo,Porto,Portugal,PT,26563602,-8.50928,41.00966
3227,3227,"Montréal, Québec, Canada",Saint-Laurent,Saint-Laurent,Montreal,Canada,CA,26565457,-73.67172,45.50961
3228,3228,"Surry Hills, NSW, Australia",Surry Hills,Sydney,Sydney,Australia,AU,26609688,151.21225,-33.88328
3229,3229,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,26558762,-8.61822,41.15119
3230,3230,"New York, NY, United States",Manhattan,Harlem,New York,United States,US,2657689,-73.94647,40.8106
3231,3231,"Porto, Porto District, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,26628718,-8.60614,41.14573
3232,3232,"Barcelona, Catalunya, Spain",L'Antiga Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,26633051,2.14352,41.38702
3233,3233,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,26682757,-8.60246,41.14747
3234,3234,"Kadıköy, İstanbul, Turkey",Moda,Kadikoy,Istanbul,Turkey,TR,26701226,29.02413,40.9902
3235,3235,"Sanguedo, Aveiro, Portugal",,Sanguedo,Porto,Portugal,PT,26556751,-8.52195,41.00466
3236,3236,"Bellevue Hill, NSW, Australia",Bellevue Hill,Woollahra,Sydney,Australia,AU,2662127,151.25552,-33.88687
3237,3237,"Istanbul, Istanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,266879,28.99592,41.05783
3238,3238,"Barcelona, Catalunya, Spain",Sant Martí,el Camp de l'Arpa del Clot,Barcelona,Spain,ES,26553343,2.17736,41.41175
3239,3239,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,26640206,-8.60593,41.16066
3240,3240,"Vila Nova de Gaia, Porto, Portugal",,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,26532170,-8.60823,41.11993
3241,3241,"Hong Kong, Kowloon, Hong Kong",Wong Tai Sin District,Sha Tin,Hong Kong,China,HK,26486034,114.22315,22.35991
3242,3242,"Fatih, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,26669415,28.97529,41.00569
3243,3243,"Montréal, Québec, Canada",Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,26600150,-73.5827,45.47431
3244,3244,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,26763199,-8.60288,41.15871
3245,3245,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,26767718,-8.61423,41.14209
3246,3246,"Senhora da Hora, Porto, Portugal",,"Custóias, Leça do Balio e Guifões",Porto,Portugal,PT,27023392,-8.65073,41.1925
3247,3247,"深圳市, 广东省, China",,Yuen Long,Hong Kong,China,CN,26755714,114.07254,22.51755
3248,3248,"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,26789870,29.00609,41.05056
3249,3249,"Montréal, Québec, Canada",Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,26948900,-73.54585,45.54043
3250,3250,"Istanbul , İstanbul, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,27003273,28.98443,41.03517
3251,3251,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,27013325,114.15507,22.28028
3252,3252,"Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,27194870,-156.69044,20.94524
3253,3253,"Barcelona, Catalonia, Spain",La Barceloneta,la Barceloneta,Barcelona,Spain,ES,2681468,2.19166,41.37976
3254,3254,"Kadıköy, İstanbul, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,26842020,29.09747,40.96858
3255,3255,"Barcelona, CT, Spain",Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,26892349,2.1493,41.38051
3256,3256,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,26779943,-73.58098,45.51463
3257,3257,"Montréal, QC, Canada",Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,26849639,-73.59039,45.45209
3258,3258,"Hong Kong, Hong Kong Island, Hong Kong",Sheung Wan,Central & Western,Hong Kong,China,HK,26926862,114.14385,22.28788
3259,3259,"Montréal, Québec, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,26965807,-73.61948,45.49549
3260,3260,"Zetland, NSW, Australia",Alexandria,Sydney,Sydney,Australia,AU,27009904,151.20279,-33.90619
3261,3261,"Rio de Janeiro, RJ, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,27012681,-43.18540182712648,-22.97155338624361
3262,3262,"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,2711936,151.27412,-33.888
3263,3263,"Barcelona, Catalunya, Spain",Sants-Montjuïc,Sants,Barcelona,Spain,ES,26798122,2.14098,41.38121
3264,3264,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,26805391,-8.60154,41.14918
3265,3265,"Rio, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,2686100,-43.35145315428824,-22.991557299870923
3266,3266,"Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,27031450,-156.45715,20.7469
3267,3267,"Hōlualoa, HI, United States",Island of Hawaiʻi,North Kona,The Big Island,United States,US,2706978,-155.92964,19.54486
3268,3268,"Porto, Grande Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,27084674,-8.60394,41.1537
3269,3269,"Potts Point, NSW, Australia",Darlinghurst,Sydney,Sydney,Australia,AU,26785847,151.22326,-33.87602
3270,3270,"Vila Nova de Gaia, Porto, Portugal",,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,26843360,-8.6045,41.12988
3271,3271,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,26737445,-73.55906,45.5233
3272,3272,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,26712529,28.98594,41.04839
3273,3273,"Elizabeth Bay, NSW, Australia",Elizabeth Bay/Rushcutters Bay,Sydney,Sydney,Australia,AU,26934151,151.22731,-33.870400000000004
3274,3274,"Barcelona, Catalunya, Spain",Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Barcelona,Spain,ES,26942581,2.1386,41.39382
3275,3275,"Adalar, İstanbul, Turkey",,Adalar,Istanbul,Turkey,TR,27156355,29.05401,40.90614
3276,3276,"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,27156997,29.0174,41.07453
3277,3277,"İstanbul, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,2682827,28.97127,41.00325
3278,3278,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,26832903,-73.57989,45.53265
3279,3279,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,26916127,114.17468,22.30004
3280,3280,"Rio, Rio de Janeiro, Brazil",Leme,Leme,Rio De Janeiro,Brazil,BR,2700075,-43.16787185909529,-22.960606359512926
3281,3281,"Beyoğlu, İstanbul, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,27154192,28.98645,41.03197
3282,3282,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,26900171,114.13306,22.28773
3283,3283,"BARCELONA, city, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,27044783,2.17146,41.39603
3284,3284,"BARCELONA, city, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,27045941,2.17096,41.39726
3285,3285,"Chester Hill, NSW, Australia",,Bankstown,Sydney,Australia,AU,26728997,151.00277,-33.88303
3286,3286,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,26770490,114.17149,22.29535
3287,3287,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,26814340,-8.61099,41.15347
3288,3288,"深圳市, 广东省, China",,Yuen Long,Hong Kong,China,CN,26899775,114.06346,22.51148
3289,3289,"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,26925918,28.98432,41.03314
3290,3290,"barcelona, Catalunya, Spain",Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,27011219,2.16562,41.39629
3291,3291,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,27131603,-8.60372,41.14772
3292,3292,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,26832958,-43.19647519526836,-22.9816385135248
3293,3293,"Matosinhos, Porto, Portugal",,Matosinhos e Leça da Palmeira,Porto,Portugal,PT,26950787,-8.67446,41.18169
3294,3294,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,26739925,-8.62724,41.16127
3295,3295,"Barcelona, Catalunya, Spain",Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,27020282,2.15797,41.4057
3296,3296,"Sydney Olympic Park, NSW, Australia",Homebush,Auburn,Sydney,Australia,AU,26829659,151.07253,-33.84892
3297,3297,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,26740256,-73.56824,45.5203
3298,3298,"Montréal, Québec, Canada",Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,26815297,-73.65547,45.55272
3299,3299,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,26816279,-43.19004729936756,-22.983369242870747
3300,3300,"Hong Kong, Hong Kong Island, Hong Kong",Eastern District,Eastern,Hong Kong,China,HK,2688143,114.19337,22.28558
3301,3301,"Princeville, HI, United States",Kauaʻi,North Shore Kauai,Kauai,United States,US,27041573,-159.47353,22.21703
3302,3302,"İstanbul , İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,27082981,28.95122,41.0401
3303,3303,"Porto, Porto, Portugal",,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,26897800,-8.64861,41.15192
3304,3304,"Barcelona, Barcelona, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,26916776,2.16758,41.39706
3305,3305,"Montréal, QC, Canada",Saint-Henri,Le Sud-Ouest,Montreal,Canada,CA,26994348,-73.5863,45.47462
3306,3306,"Barcelona, Catalunya, Spain",El Raval,el Raval,Barcelona,Spain,ES,27183245,2.1648,41.38121
3307,3307,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,27052571,114.16802,22.3204
3308,3308,"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,China,HK,27099976,114.16916,22.31899
3309,3309,"Barcelona, Catalunya, Spain",Eixample,la Sagrada Família,Barcelona,Spain,ES,27193598,2.17282,41.40669
3310,3310,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,2681380,-43.18400960598312,-22.967481487141654
3311,3311,"Kadıköy, İstanbul, Turkey",Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,26885396,29.02817,40.99592
3312,3312,"Hong Kong, Hong Kong Island, Hong Kong",Sheung Wan,Central & Western,Hong Kong,China,HK,27048862,114.14832,22.2865
3313,3313,"Barcelona, Catalunya, Spain",Nou Barris,el Turó de la Peira,Barcelona,Spain,ES,27083634,2.16997,41.43171
3314,3314,"Montréal, QC, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,27193472,-73.55715000000001,45.4983
3315,3315,"Porto, Porto, Portugal",,Ramalde,Porto,Portugal,PT,26764641,-8.63773,41.16717
3316,3316,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,2683147,-43.19176042857255,-22.984208552942004
3317,3317,"İstanbul, Turkey",Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,26984962,29.02954,40.99568
3318,3318,"İstanbul, İstanbul, Turkey",,Eyup,Istanbul,Turkey,TR,27009277,28.94224,41.07543
3319,3319,"New York, NY, United States",East Village,East Village,New York,United States,US,2728293,-73.98259,40.7221
3320,3320,"Barcelona, Catalunya, Spain",Les Corts,les Corts,Barcelona,Spain,ES,27270555,2.13978,41.38432
3321,3321,"Porto, Porto, Portugal",,Campanhã,Porto,Portugal,PT,27272282,-8.58214,41.16466
3322,3322,"Barcelona, Catalonia, Spain",Sant Antoni,Sant Antoni,Barcelona,Spain,ES,2729334,2.15669,41.37672
3323,3323,"Barcelona, Catalunya, Spain",L'Antiga Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,27378937,2.14395,41.38542
3324,3324,"Barcelona, Barcelona, Spain",Eixample,Sant Antoni,Barcelona,Spain,ES,2738727,2.15486,41.37889
3325,3325,"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,27466787,-157.83953,21.28629
3326,3326,"Montréal, QC, Canada",Old Port,Ville-Marie,Montreal,Canada,CA,27366599,-73.55619,45.50121
3327,3327,"Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,27400392,2.16219,41.39821
3328,3328,"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,27489994,-73.62164,45.54333
3329,3329,"Montréal, QC, Canada",LaSalle,LaSalle,Montreal,Canada,CA,27371387,-73.64317,45.42117
3330,3330,"Porto, Grande Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,27489435,-8.60487,41.15389
3331,3331,"Dudullu Osb, İstanbul, Turkey",,Umraniye,Istanbul,Turkey,TR,27226157,29.14113,41.00089
3332,3332,"Strathfield, NSW, Australia",Strathfield,Strathfield,Sydney,Australia,AU,27499040,151.08827,-33.8716
3333,3333,"Agrela, Porto, Portugal",,Água Longa,Porto,Portugal,PT,27218347,-8.49918,41.27389
3334,3334,"Alexandria, NSW, Australia",Alexandria,Sydney,Sydney,Australia,AU,27436445,151.20298,-33.90758
3335,3335,"New York, NY, United States",Midtown,Hell's Kitchen,New York,United States,US,2748064,-73.99314,40.7645
3336,3336,"Barra de Guaratiba, Rio de Janeiro, Brazil",Barra de Guaratiba,Barra de Guaratiba,Other (International),Brazil,BR,27265740,-43.565773011893135,-23.063062210623134
3337,3337,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,27360647,-8.61077,41.14889
3338,3338,"Montréal, QC, Canada",Old Montreal,Ville-Marie,Montreal,Canada,CA,27366716,-73.55788,45.50017
3339,3339,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,27435788,-73.57924,45.52197
3340,3340,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,2744390,-73.57968,45.49071
3341,3341,"Bondi Beach, NSW, Australia",North Bondi,Waverley,Sydney,Australia,AU,27473087,151.28069,-33.88921
3342,3342,"Hōlualoa, HI, United States",Island of Hawaiʻi,North Kona,The Big Island,United States,US,2748736,-155.95581,19.65803
3343,3343,"İstanbul, İstanbul, Turkey",,Eyup,Istanbul,Turkey,TR,27260453,28.92785,41.0537
3344,3344,"İstanbul, Başakşehir, Turkey",,Basaksehir,Istanbul,Turkey,TR,27350274,28.75665,41.10438
3345,3345,"Montréal, Québec, Canada",La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,27335708,-73.59909,45.53924
3346,3346,"Barcelona, Catalunya, Spain",El Raval,el Raval,Barcelona,Spain,ES,27347264,2.16585,41.37878
3347,3347,"Montréal, Québec, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,27372346,-73.62595,45.51065
3348,3348,"Fatih, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,27383511,28.96373,41.00331
3349,3349,"Porto, Porto, Portugal",,Campanhã,Porto,Portugal,PT,27404002,-8.58744,41.14987
3350,3350,"Porto, Porto, Portugal",,"Aldoar, Foz do Douro e Nevogilde",Porto,Portugal,PT,27429283,-8.67255,41.15149
3351,3351,"Greenhills Beach, NSW, Australia",Cronulla,Sutherland Shire,Sydney,Australia,AU,27479560,151.16188,-34.03488
3352,3352,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,27226046,-8.61382,41.15493
3353,3353,"Montréal, QC, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,27502140,-73.55624,45.55299
3354,3354,"Istanbul, Istanbul Province, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,2724572,28.98695,41.05703
3355,3355,"Arnavutköy, İstanbul, Turkey",,Arnavutkoy,Istanbul,Turkey,TR,27355273,28.63679,41.11476
3356,3356,"Barcelona, Catalunya, Spain",El Raval,el Raval,Barcelona,Spain,ES,27423052,2.1731,41.38104
3357,3357,"İstanbul, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,27452326,29.00536,41.04464
3358,3358,"Hong Kong Island, Hong Kong Island, Hong Kong",Mid-Levels,Central & Western,Hong Kong,China,HK,27457002,114.14206,22.28194
3359,3359,"Engadine, NSW, Australia",,Sutherland Shire,Sydney,Australia,AU,27498126,151.00452,-34.05657
3360,3360,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,27254489,-8.60134,41.14714
3361,3361,"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,27259809,-73.631,45.54051
3362,3362,"Dudullu Osb, İstanbul, Turkey",,Umraniye,Istanbul,Turkey,TR,27499564,29.14323,41.00527
3363,3363,"Tai Po, New Territories, Hong Kong",,Tai Po,Hong Kong,China,HK,27500940,114.1389,22.45728
3364,3364,"Brooklyn, NY, United States",Brooklyn,Fort Greene,New York,United States,US,272706,-73.97321,40.69135
3365,3365,"Barcelona, Catalunya, Spain",Ciutat Vella,el Raval,Barcelona,Spain,ES,27298515,2.17458,41.37919
3366,3366,"Montréal, Québec, Canada",Mile End,Rosemont-La Petite-Patrie,Montreal,Canada,CA,27371134,-73.60443,45.53223
3367,3367,"Hauula, HI, United States",Windward Side,Koolauloa,Oahu,United States,US,2741869,-157.91296,21.61278
3368,3368,"Montréal, QC, Canada",Old Port,Ville-Marie,Montreal,Canada,CA,27334415,-73.55885,45.50081
3369,3369,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,27540180,-8.59984,41.16078
3370,3370,"Penrith, NSW, Australia",,Penrith,Sydney,Australia,AU,27580166,150.67621,-33.75425
3371,3371,"Haymarket, NSW, Australia",Haymarket,Sydney,Sydney,Australia,AU,27555785,151.20352,-33.88076
3372,3372,"Barcelona, Catalunya, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,27568548,2.17403,41.37412
3373,3373,"Montreal, QC, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,27602105,-73.58404,45.55887
3374,3374,"Tuzla, İstanbul, Turkey",,Tuzla,Istanbul,Turkey,TR,27694500,29.37745,40.94534
3375,3375,"Barcelona, Catalunya, Spain",Sant Martí,el Poblenou,Barcelona,Spain,ES,27784079,2.20064,41.40262
3376,3376,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,27868597,29.00444,41.07003
3377,3377,"Montréal, Québec, Canada",Gay Village,Ville-Marie,Montreal,Canada,CA,27934911,-73.55831,45.51746
3378,3378,"Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,China,HK,27588840,114.17293,22.29638
3379,3379,"Montréal, QC, Canada",Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montreal,Canada,CA,27720921,-73.84772,45.49473
3380,3380,"Artarmon, NSW, Australia",Artarmon,Willoughby,Sydney,Australia,AU,27735420,151.18233,-33.80882
3381,3381,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,China,HK,27864530,114.16971,22.27845
3382,3382,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,27896304,-8.60537,41.14499
3383,3383,"Montreal, QC, Canada",Outremont,Outremont,Montreal,Canada,CA,27581537,-73.60877,45.52058
3384,3384,"Leblon, Rio de Janeiro, Brazil",Leblon,Leblon,Rio De Janeiro,Brazil,BR,27581612,-43.225294376011504,-22.983461878374587
3385,3385,"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,27592189,-73.61036,45.57433
3386,3386,"Central, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,2764689,114.1535,22.28521
3387,3387,"Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,China,HK,27617820,114.17331,22.29682
3388,3388,"İstanbul, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,27586912,28.94558,41.03083
3389,3389,"Hong Kong, Kowloon, Hong Kong",Wong Tai Sin,Kowloon City,Hong Kong,China,HK,27621153,114.18811,22.32748
3390,3390,"Rio de Janeiro, RJ, Brazil",Lapa,Centro,Rio De Janeiro,Brazil,BR,27655549,-43.187835684525936,-22.913318358563096
3391,3391,"Waterloo, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,27789416,151.21378,-33.90256
3392,3392,"Strathfield, NSW, Australia",Strathfield,Strathfield,Sydney,Australia,AU,27842018,151.08994,-33.87188
3393,3393,"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,27842155,28.9869,41.03043
3394,3394,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,27925739,-73.56258,45.50299
3395,3395,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,27982664,-8.60491,41.14609
3396,3396,"Montréal, QC, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,27672638,-73.55445,45.57143
3397,3397,"Redfern, NSW, Australia",Redfern,Sydney,Sydney,Australia,AU,27716426,151.20395,-33.89247
3398,3398,"Barcelona, Catalunya, Spain",Sants-Montjuïc,Hostafrancs,Barcelona,Spain,ES,27745034,2.14487,41.37748
3399,3399,"Kapaa, HI, United States",Kauaʻi,Kapaa-Wailua,Kauai,United States,US,27935574,-159.32866,22.05386
3400,3400,"Barcelona, Catalunya, Spain",Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,27594466,2.16776,41.40431
3401,3401,"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,27675306,28.9976,41.04862
3402,3402,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,27678298,-8.60328,41.15012
3403,3403,"Rio, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,2769600,-43.19348797580616,-22.98565659450063
